InseeXls_CodeCommune	InseeXls_NameCommune	InseeXls_Population	Wiki_UrlInCommune	W_Pays	W_Region	W_Departement	W_Arrondissement	W_Canton	W_Intercommunalite	W_CodePostal	W_CodeCommune	W_Population	W_Densite	W_Cordommees	W_Altitude	W_Superficie	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr	G_Coordinates_northeast_Lat_1	G_Coordinates_northeast_Lng_1	G_Coordinates_southwest_Lat_2	G_Coordinates_southwest_Lng_2	G_Coordinates_location_Lat_3	G_Coordinates_location_Lng_3	G_PlaceId	How_Get_GooglePlaceID	G_Locality_long_name	G_Locality_short_name	G_Locality_types	G_AdminLevel_1_long_name	G_AdminLevel_1_short_name	G_AdminLevel_1_types	G_AdminLevel_2_long_name	G_AdminLevel_2_short_name	G_AdminLevel_2_types	G_Country_long_name	G_Country_short_name	G_Country_types	G_postal_code_long_name	G_postal_code_short_name	G_postal_code_types	G_FormatAddress	G_Types	W_Cordommees_Convert	G_Name_ru	G_Name_uk	G_Name_en	F_Compare_InseeXls_CodeCommune_W_CodeCommune	F_Compare_InseeXls_NameCommune_Wiki_Url	F_Compare_InseeXls_NameCommune_G_Locality_long_name	Wiki_UrlInCommuneSnipet	Wiki_NameSnipet	Wiki_Old_UrlInCommune	Wiki_Old_NameSnipet	ColResultInSnipet
78118	Buchelay	2 930	/wiki/Buchelay	France	Île-de-France	Yvelines	Mantes-la-Jolie	Mantes-la-Jolie	Grand Paris Seine et Oise	78200	78118	2 930 hab. (2014)	593 hab./km2	48° 58′ 50″ , 1° 40′ 25″ 	59 m (min. : 26 m) (max. : 128 m)	4,94 km2		Бюшле	Buchelay	Buchelay	Buchelay	Buchelay	Buchelay	Buchelay	Buchelay			Buchelay	Buchelay			Buchelay	Buchelay		Buchelay			https://uk.wikipedia.org/wiki/Бюшле	https://en.wikipedia.org/wiki/Buchelay	https://de.wikipedia.org/wiki/Buchelay	https://pl.wikipedia.org/wiki/Buchelay	https://es.wikipedia.org/wiki/Buchelay	https://pt.wikipedia.org/wiki/Buchelay	https://it.wikipedia.org/wiki/Buchelay	https://nl.wikipedia.org/wiki/Buchelay			https://sv.wikipedia.org/wiki/Buchelay	https://cs.wikipedia.org/wiki/Buchelay			https://hu.wikipedia.org/wiki/Buchelay	https://sk.wikipedia.org/wiki/Buchelay		https://sh.wikipedia.org/wiki/Buchelay		48.9961849	1.703174	48.969838	1.6544581	48.983085	1.678852	ChIJR2W_a9C-5kcRjY0FzopqVGs	None	Buchelay	Buchelay	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78200	78200	postal_code	78200 Buchelay, France	locality,political	48.9805555556,1.67361111111	Бюшеле	Бюшле	Buchelay	True	True	True	/wiki/Buchelay	Buchelay	None	None	1
78117	Buc	5 660	/wiki/Buc_(Yvelines)	France	Île-de-France	Yvelines	Versailles	Versailles-2	Communauté d'agglomération Versailles Grand Parc	78530	78117	5 660 hab. (2014)	701 hab./km2	48° 46′ 25″ , 2° 07′ 39″ 	Min. 97 m – Max. 176 m	8,07 km2		Бюк (Івлін)	Buc, Yvelines	Buc (Yvelines)	Buc (Yvelines)	Buc (Yvelines)	Buc (Yvelines)	Buc (Yvelines)	Buc (Yvelines)	Buc	Buc	Buc, Yvelines				Buc (Yvelines)	Buc (Yvelines)		Buc (Ivlen)			https://uk.wikipedia.org/wiki/Бюк_(Івлін)	https://en.wikipedia.org/wiki/Buc,_Yvelines	https://de.wikipedia.org/wiki/Buc_(Yvelines)	https://pl.wikipedia.org/wiki/Buc_(Yvelines)	https://es.wikipedia.org/wiki/Buc_(Yvelines)	https://pt.wikipedia.org/wiki/Buc_(Yvelines)	https://it.wikipedia.org/wiki/Buc_(Yvelines)	https://nl.wikipedia.org/wiki/Buc_(Yvelines)	https://da.wikipedia.org/wiki/Buc	https://no.wikipedia.org/wiki/Buc	https://sv.wikipedia.org/wiki/Buc,_Yvelines				https://hu.wikipedia.org/wiki/Buc_(Yvelines)	https://sk.wikipedia.org/wiki/Buc_(Yvelines)		https://sh.wikipedia.org/wiki/Buc_(Ivlen)		48.7928764	2.1489399	48.7541798	2.1009527	48.774842	2.1308497	ChIJMePinnB-5kcRIGXY4caCCxw	None	Buc	Buc	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78530	78530	postal_code	78530 Buc, France	postal_code	48.7736111111,2.1275	None	None	None	True	True	True	/wiki/Buc_(Yvelines)	Buc	None	None	1
78113	Brueil-en-Vexin	696	/wiki/Brueil-en-Vexin	France	Île-de-France	Yvelines	Mantes-la-Jolie	Limay	Grand Paris Seine et Oise	78440	78113	696 hab. (2014)	95 hab./km2	49° 01′ 56″ , 1° 49′ 14″ 	Min. 62 m – Max. 192 m	7,34 km2		Брюей-ан-Вексен	Brueil-en-Vexin	Brueil-en-Vexin	Brueil-en-Vexin	Brueil-en-Vexin	Brueil-en-Vexin	Brueil-en-Vexin	Brueil-en-Vexin			Brueil-en-Vexin				Brueil-en-Vexin	Brueil-en-Vexin		Brueil-en-Vexin			https://uk.wikipedia.org/wiki/Брюей-ан-Вексен	https://en.wikipedia.org/wiki/Brueil-en-Vexin	https://de.wikipedia.org/wiki/Brueil-en-Vexin	https://pl.wikipedia.org/wiki/Brueil-en-Vexin	https://es.wikipedia.org/wiki/Brueil-en-Vexin	https://pt.wikipedia.org/wiki/Brueil-en-Vexin	https://it.wikipedia.org/wiki/Brueil-en-Vexin	https://nl.wikipedia.org/wiki/Brueil-en-Vexin			https://sv.wikipedia.org/wiki/Brueil-en-Vexin				https://hu.wikipedia.org/wiki/Brueil-en-Vexin	https://sk.wikipedia.org/wiki/Brueil-en-Vexin		https://sh.wikipedia.org/wiki/Brueil-en-Vexin		49.043994	1.832612	49.011854	1.783941	49.031709	1.815091	ChIJ649bpTLr5kcRMEOMaMOCCwQ	None	Brueil-en-Vexin	Brueil-en-Vexin	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78440	78440	postal_code	78440 Brueil-en-Vexin, France	locality,political	49.0322222222,1.82055555556	Брюей-ан-Вексен	Брюей-ан-Вексен	Brueil-en-Vexin	True	True	True	/wiki/Brueil-en-Vexin	Brueil-en-Vexin	None	None	1
77069	Chailly-en-Bière	2 005	/wiki/Chailly-en-Bière	Intercommunalité,Communauté d'agglomération du  de Fontainebleau	Île-de-France	Seine-et-Marne	Melun	Fontainebleau	Communauté d'agglomération du Pays de Fontainebleau	77930	77069	2 005 hab. (2014)	153 hab./km2	48° 28′ 01″ , 2° 36′ 24″ 	Min. 75 m – Max. 93 m	13,1 km2		Шаї-ан-Б'єр	Chailly-en-Bière	Chailly-en-Bière	Chailly-en-Bière	Chailly-en-Bière	Chailly-en-Bière	Chailly-en-Bière	Chailly-en-Bière			Chailly-en-Bière				Chailly-en-Bière	Chailly-en-Bière		Chailly-en-Bière			https://uk.wikipedia.org/wiki/Шаї-ан-Б'єр	https://en.wikipedia.org/wiki/Chailly-en-Bière	https://de.wikipedia.org/wiki/Chailly-en-Bière	https://pl.wikipedia.org/wiki/Chailly-en-Bière	https://es.wikipedia.org/wiki/Chailly-en-Bière	https://pt.wikipedia.org/wiki/Chailly-en-Bière	https://it.wikipedia.org/wiki/Chailly-en-Bière	https://nl.wikipedia.org/wiki/Chailly-en-Bière			https://sv.wikipedia.org/wiki/Chailly-en-Bière				https://hu.wikipedia.org/wiki/Chailly-en-Bière	https://sk.wikipedia.org/wiki/Chailly-en-Bière		https://sh.wikipedia.org/wiki/Chailly-en-Bière		48.4670638	2.6067372	48.466932	2.6065335	48.4669979	2.6066353	ChIJezxk1-Dx5UcR2VEXsewRthQ	SendCoordinates	Chailly-en-Bière	Chailly-en-Bière	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77930	77930	postal_code	16 Route de Paris, 77930 Chailly-en-Bière, France	premise	48.4669444444,2.60666666667	None	None	None	True	True	True	/wiki/Chailly-en-Bière	Chailly-en-Bière	None	None	1
77068	Cessoy-en-Montois	210	/wiki/Cessoy-en-Montois	France	Île-de-France	Seine-et-Marne	Provins	Provins	Communauté de communes Bassée-Montois	77520	77068	210 hab. (2014)	40 hab./km2	48° 30′ 18″ , 3° 08′ 53″ 	Min. 95 m – Max. 148 m	5,26 km2		Сессуа-ан-Монтуа	Cessoy-en-Montois	Cessoy-en-Montois	Cessoy-en-Montois	Cessoy-en-Montois	Cessoy-en-Montois	Cessoy-en-Montois	Cessoy-en-Montois			Cessoy-en-Montois				Cessoy-en-Montois	Cessoy-en-Montois		Cessoy-en-Montois			https://uk.wikipedia.org/wiki/Сессуа-ан-Монтуа	https://en.wikipedia.org/wiki/Cessoy-en-Montois	https://de.wikipedia.org/wiki/Cessoy-en-Montois	https://pl.wikipedia.org/wiki/Cessoy-en-Montois	https://es.wikipedia.org/wiki/Cessoy-en-Montois	https://pt.wikipedia.org/wiki/Cessoy-en-Montois	https://it.wikipedia.org/wiki/Cessoy-en-Montois	https://nl.wikipedia.org/wiki/Cessoy-en-Montois			https://sv.wikipedia.org/wiki/Cessoy-en-Montois				https://hu.wikipedia.org/wiki/Cessoy-en-Montois	https://sk.wikipedia.org/wiki/Cessoy-en-Montois		https://sh.wikipedia.org/wiki/Cessoy-en-Montois		48.521219	3.163438	48.497	3.117941	48.504587	3.1479529	ChIJtchMCPhH70cREHufqY5bkyA	None	Cessoy-en-Montois	Cessoy-en-Montois	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77520	77520	postal_code	77520 Cessoy-en-Montois, France	locality,political	48.505,3.14805555556	Сесуа-ан-Монтуа	Сессуа-ан-Монтуа	Cessoy-en-Montois	True	True	True	/wiki/Cessoy-en-Montois	Cessoy-en-Montois	None	None	1
77061	Cannes-Écluse	2 534	/wiki/Cannes-Écluse	Intercommunalité,Communauté de communes du  de Montereau	Île-de-France	Seine-et-Marne	Provins	Montereau-Fault-Yonne	Communauté de communes du Pays de Montereau	77130	77061	2 534 hab. (2014)	290 hab./km2	48° 21′ 49″ , 2° 59′ 08″ 	Min. 47 m – Max. 108 m	8,73 km2		Канн-Еклюз	Cannes-Écluse	Cannes-Écluse	Cannes-Écluse	Cannes-Écluse	Cannes-Écluse	Cannes-Écluse	Cannes-Écluse			Cannes-Écluse	Cannes-Écluse			Cannes-Écluse	Cannes-Écluse		Cannes-Écluse			https://uk.wikipedia.org/wiki/Канн-Еклюз	https://en.wikipedia.org/wiki/Cannes-Écluse	https://de.wikipedia.org/wiki/Cannes-Écluse	https://pl.wikipedia.org/wiki/Cannes-Écluse	https://es.wikipedia.org/wiki/Cannes-Écluse	https://pt.wikipedia.org/wiki/Cannes-Écluse	https://it.wikipedia.org/wiki/Cannes-Écluse	https://nl.wikipedia.org/wiki/Cannes-Écluse			https://sv.wikipedia.org/wiki/Cannes-Écluse	https://cs.wikipedia.org/wiki/Cannes-Écluse			https://hu.wikipedia.org/wiki/Cannes-Écluse	https://sk.wikipedia.org/wiki/Cannes-Écluse		https://sh.wikipedia.org/wiki/Cannes-Écluse		48.3651810803	2.98623678029	48.3624831197	2.98353881971	48.3638321	2.9848878	ChIJcdNUEINC70cRiTg0m8SpxEE	SendCoordinates	Cannes-Écluse	Cannes-Écluse	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77130	77130	postal_code	16 Rue Chaude, 77130 Cannes-Écluse, France	street_address	48.3636111111,2.98555555556	None	None	None	True	True	True	/wiki/Cannes-Écluse	Cannes-Écluse	None	None	1
77060	Buthiers	746	/wiki/Buthiers_(Seine-et-Marne)	France	Île-de-France	Seine-et-Marne	Fontainebleau	Fontainebleau	Communauté de communes des Terres du Gâtinais	77760	77060	746 hab. (2014)	38 hab./km2	48° 17′ 17″ , 2° 25′ 53″ 	Min. 70 m – Max. 122 m	19,67 km2		Бютьє (Сена і Марна)	Buthiers, Seine-et-Marne	Buthiers (Seine-et-Marne)	Buthiers (Sekwana i Marna)	Buthiers (Sena y Marne)	Buthiers (Sena e Marne)	Buthiers (Senna e Marna)	Buthiers (Seine-et-Marne)			Buthiers, Seine-et-Marne				Buthiers (Seine-et-Marne)	Buthiers (Seine-et-Marne)		Buthiers (Sena i Marna)			https://uk.wikipedia.org/wiki/Бютьє_(Сена_і_Марна)	https://en.wikipedia.org/wiki/Buthiers,_Seine-et-Marne	https://de.wikipedia.org/wiki/Buthiers_(Seine-et-Marne)	https://pl.wikipedia.org/wiki/Buthiers_(Sekwana_i_Marna)	https://es.wikipedia.org/wiki/Buthiers_(Sena_y_Marne)	https://pt.wikipedia.org/wiki/Buthiers_(Sena_e_Marne)	https://it.wikipedia.org/wiki/Buthiers_(Senna_e_Marna)	https://nl.wikipedia.org/wiki/Buthiers_(Seine-et-Marne)			https://sv.wikipedia.org/wiki/Buthiers,_Seine-et-Marne				https://hu.wikipedia.org/wiki/Buthiers_(Seine-et-Marne)	https://sk.wikipedia.org/wiki/Buthiers_(Seine-et-Marne)		https://sh.wikipedia.org/wiki/Buthiers_(Sena_i_Marna)		48.3139199	2.502989	48.26654	2.417562	48.287728	2.430321	ChIJh219_HKW5UcRCsWuT5MONo4	None	Buthiers	Buthiers	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77760	77760	postal_code	77760 Buthiers, France	locality,political	48.2880555556,2.43138888889	Бютье	Бютьє	Buthiers	True	True	True	/wiki/Buthiers_(Seine-et-Marne)	Buthiers	None	None	1
77063	La Celle-sur-Morin	1 306	/wiki/La_Celle-sur-Morin	Intercommunalité,Communauté de communes du  de Coulommiers	Île-de-France	Seine-et-Marne	Meaux	Coulommiers	Communauté de communes du Pays de Coulommiers	77515	77063	1 306 hab. (2014)	173 hab./km2	48° 48′ 14″ , 2° 58′ 04″ 	Min. 51 m – Max. 134 m	7,56 km2		Ла-Сель-сюр-Морен	La Celle-sur-Morin	La Celle-sur-Morin	La Celle-sur-Morin	La Celle-sur-Morin	La Celle-sur-Morin	La Celle-sur-Morin	La Celle-sur-Morin			La Celle-sur-Morin				La Celle-sur-Morin	La Celle-sur-Morin		Celle-sur-Morin			https://uk.wikipedia.org/wiki/Ла-Сель-сюр-Морен	https://en.wikipedia.org/wiki/La_Celle-sur-Morin	https://de.wikipedia.org/wiki/La_Celle-sur-Morin	https://pl.wikipedia.org/wiki/La_Celle-sur-Morin	https://es.wikipedia.org/wiki/La_Celle-sur-Morin	https://pt.wikipedia.org/wiki/La_Celle-sur-Morin	https://it.wikipedia.org/wiki/La_Celle-sur-Morin	https://nl.wikipedia.org/wiki/La_Celle-sur-Morin			https://sv.wikipedia.org/wiki/La_Celle-sur-Morin				https://hu.wikipedia.org/wiki/La_Celle-sur-Morin	https://sk.wikipedia.org/wiki/La_Celle-sur-Morin		https://sh.wikipedia.org/wiki/Celle-sur-Morin		48.8052506803	2.96940468029	48.8025527197	2.96670671971	48.8039017	2.9680557	ChIJHzheibSv6EcRitgV3B_93BA	SendCoordinates	La Celle-sur-Morin	La Celle-sur-Morin	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77515	77515	postal_code	82B Grande Rue, 77515 La Celle-sur-Morin, France	street_address	48.8038888889,2.96777777778	None	None	None	True	True	True	/wiki/La_Celle-sur-Morin	LaCelle-sur-Morin	None	None	1
77062	Carnetin	453	/wiki/Carnetin	France	Île-de-France	Seine-et-Marne	Torcy	Lagny-sur-Marne	Communauté d'agglomération de Marne et Gondoire	77400	77062	453 hab. (2014)	281 hab./km2	48° 54′ 04″ , 2° 42′ 20″ 	Min. 75 m – Max. 130 m	1,61 km2		Карнетен	Carnetin	Carnetin	Carnetin	Carnetin	Carnetin	Carnetin	Carnetin			Carnetin				Carnetin	Carnetin		Carnetin			https://uk.wikipedia.org/wiki/Карнетен	https://en.wikipedia.org/wiki/Carnetin	https://de.wikipedia.org/wiki/Carnetin	https://pl.wikipedia.org/wiki/Carnetin	https://es.wikipedia.org/wiki/Carnetin	https://pt.wikipedia.org/wiki/Carnetin	https://it.wikipedia.org/wiki/Carnetin	https://nl.wikipedia.org/wiki/Carnetin			https://sv.wikipedia.org/wiki/Carnetin				https://hu.wikipedia.org/wiki/Carnetin	https://sk.wikipedia.org/wiki/Carnetin		https://sh.wikipedia.org/wiki/Carnetin		48.912053	2.711538	48.8961029	2.687858	48.89925	2.70627	ChIJb0vl9rkb5kcRAGKMaMOCCwQ	None	Carnetin	Carnetin	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77400	77400	postal_code	77400 Carnetin, France	locality,political	48.9011111111,2.70555555556	Карнетен	Карнетен	Carnetin	True	True	True	/wiki/Carnetin	Carnetin	None	None	1
77065	Cély	1 156	/wiki/Cély	Intercommunalité,Communauté d'agglomération du  de Fontainebleau	Île-de-France	Seine-et-Marne	Melun	Fontainebleau	Communauté d'agglomération du Pays de Fontainebleau	77930	77065	1 156 hab. (2014)	187 hab./km2	48° 27′ 36″ , 2° 31′ 57″ 	Min. 48 m – Max. 110 m	6,19 km2		Селі	Cély	Cély	Cély	Cély	Cély	Cély-en-Bière	Cély			Cély				Cély	Cély		Cély			https://uk.wikipedia.org/wiki/Селі	https://en.wikipedia.org/wiki/Cély	https://de.wikipedia.org/wiki/Cély	https://pl.wikipedia.org/wiki/Cély	https://es.wikipedia.org/wiki/Cély	https://pt.wikipedia.org/wiki/Cély	https://it.wikipedia.org/wiki/Cély-en-Bière	https://nl.wikipedia.org/wiki/Cély			https://sv.wikipedia.org/wiki/Cély				https://hu.wikipedia.org/wiki/Cély	https://sk.wikipedia.org/wiki/Cély		https://sh.wikipedia.org/wiki/Cély		48.4612487803	2.53362518029	48.4585508197	2.53092721971	48.4598998	2.5322762	ChIJa-cJw6Lu5UcRAoH1gS0u28o	SendCoordinates	Cély	Cély	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77930	77930	postal_code	30 Rue de la Salle, 77930 Cély, France	street_address	48.46,2.5325	None	None	None	True	True	True	/wiki/Cély	Cély	None	None	1
77067	Cesson	9 805	/wiki/Cesson	France	Île-de-France	Seine-et-Marne	Melun	Savigny-le-Temple	Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart	77240	77067	9 805 hab. (2014)	1 405 hab./km2	48° 33′ 48″ , 2° 36′ 19″ 	Min. 62 m – Max. 86 m	6,98 km2		Сессон	Cesson	Cesson	Cesson	Cesson	Cesson	Cesson	Cesson			Cesson				Cesson	Cesson		Cesson			https://uk.wikipedia.org/wiki/Сессон	https://en.wikipedia.org/wiki/Cesson	https://de.wikipedia.org/wiki/Cesson	https://pl.wikipedia.org/wiki/Cesson	https://es.wikipedia.org/wiki/Cesson	https://pt.wikipedia.org/wiki/Cesson	https://it.wikipedia.org/wiki/Cesson	https://nl.wikipedia.org/wiki/Cesson			https://sv.wikipedia.org/wiki/Cesson				https://hu.wikipedia.org/wiki/Cesson	https://sk.wikipedia.org/wiki/Cesson		https://sh.wikipedia.org/wiki/Cesson		48.5938541	2.612394	48.545267	2.566284	48.56225	2.600995	ChIJ3WUfBiDl5UcRwGGMaMOCCwQ	None	Cesson	Cesson	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77240	77240	postal_code	77240 Cesson, France	locality,political	48.5633333333,2.60527777778	Сесон	Сессон	Cesson	True	True	True	/wiki/Cesson	Cesson	None	None	1
77066	Cerneux	318	/wiki/Cerneux	France	Île-de-France	Seine-et-Marne	Provins	Provins	Communauté de communes du Provinois	77320	77066	318 hab. (2014)	14 hab./km2	48° 41′ 38″ , 3° 20′ 47″ 	Min. 132 m – Max. 192 m	22,10 km2		Серне (Сена і Марна)	Cerneux	Cerneux	Cerneux	Cerneux	Cerneux	Cerneux	Cerneux			Cerneux				Cerneux	Cerneux		Cerneux (Sena i Marna)			https://uk.wikipedia.org/wiki/Серне_(Сена_і_Марна)	https://en.wikipedia.org/wiki/Cerneux	https://de.wikipedia.org/wiki/Cerneux	https://pl.wikipedia.org/wiki/Cerneux	https://es.wikipedia.org/wiki/Cerneux	https://pt.wikipedia.org/wiki/Cerneux	https://it.wikipedia.org/wiki/Cerneux	https://nl.wikipedia.org/wiki/Cerneux			https://sv.wikipedia.org/wiki/Cerneux				https://hu.wikipedia.org/wiki/Cerneux	https://sk.wikipedia.org/wiki/Cerneux		https://sh.wikipedia.org/wiki/Cerneux_(Sena_i_Marna)		48.742947	3.381257	48.679161	3.305325	48.693545	3.344795	ChIJZ9Hc72DN6EcR8QE1CtUGA6w	None	Cerneux	Cerneux	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77320	77320	postal_code	77320 Cerneux, France	locality,political	48.6938888889,3.34638888889	Сернё	Серне	Cerneux	True	True	True	/wiki/Cerneux	Cerneux	None	None	1
95660	Villaines-sous-Bois	718	/wiki/Villaines-sous-Bois	Intercommunalité,Communauté de communes Carnelle -  de France	Île-de-France	Val-d'Oise	Sarcelles	Fosses	Communauté de communes Carnelle - Pays de France	95570	95660	718 hab. (2014)	380 hab./km2	49° 05′ 00″ , 2° 22′ 00″ 	Min. 111 m – Max. 127 m	1,89 km2	Виллен-су-Буа	Віллен-су-Буа	Villaines-sous-Bois	Villaines-sous-Bois	Villaines-sous-Bois	Villaines-sous-Bois		Villaines-sous-Bois	Villaines-sous-Bois			Villaines-sous-Bois				Villaines-sous-Bois	Villaines-sous-Bois				https://ru.wikipedia.org/wiki/Виллен-су-Буа	https://uk.wikipedia.org/wiki/Віллен-су-Буа	https://en.wikipedia.org/wiki/Villaines-sous-Bois	https://de.wikipedia.org/wiki/Villaines-sous-Bois	https://pl.wikipedia.org/wiki/Villaines-sous-Bois	https://es.wikipedia.org/wiki/Villaines-sous-Bois		https://it.wikipedia.org/wiki/Villaines-sous-Bois	https://nl.wikipedia.org/wiki/Villaines-sous-Bois			https://sv.wikipedia.org/wiki/Villaines-sous-Bois				https://hu.wikipedia.org/wiki/Villaines-sous-Bois	https://sk.wikipedia.org/wiki/Villaines-sous-Bois				49.0852156303	2.36766818029	49.0825176697	2.36497021971	49.0835528	2.3660365	EjAxNSBSdWUgZGUgVmVyZHVuLCA5NTI3MCBCZWxsb3ktZW4tRnJhbmNlLCBGcmFuY2U	SendCoordinates	Belloy-en-France	Belloy-en-France	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-d'Oise	Val-d'Oise	administrative_area_level_2,political	France	FR	country,political	95270	95270	postal_code	15 Rue de Verdun, 95270 Belloy-en-France, France	street_address	49.0833333333,2.36666666667	None	None	None	True	True	False	/wiki/Villaines-sous-Bois	Villaines-sous-Bois	None	None	1
78358	Maisons-Laffitte	23 705	/wiki/Maisons-Laffitte	France	Île-de-France	Yvelines	Saint-Germain-en-Laye	Sartrouville	Communauté d'agglomération Saint-Germain Boucles de Seine	78600	78358	23 705 hab. (2014)	3 512 hab./km2	48° 56′ 49″ , 2° 08′ 44″ 	38 m (min. : 22 m) (max. : 57 m)	6,75 km2	Мезон-Лаффит (город)	Мезон-Лаффітт	Maisons-Laffitte	Maisons-Laffitte	Maisons-Laffitte	Maisons-Laffitte	Maisons-Laffitte	Maisons-Laffitte	Maisons-Laffitte		Maisons-Laffitte	Maisons-Laffitte	Maisons-Laffitte	Maisons-Laffitte		Maisons-Laffitte	Maisons-Laffitte (mesto)	Maisons-Laffitte	Maisons-Laffitte		https://ru.wikipedia.org/wiki/Мезон-Лаффит_(город)	https://uk.wikipedia.org/wiki/Мезон-Лаффітт	https://en.wikipedia.org/wiki/Maisons-Laffitte	https://de.wikipedia.org/wiki/Maisons-Laffitte	https://pl.wikipedia.org/wiki/Maisons-Laffitte	https://es.wikipedia.org/wiki/Maisons-Laffitte	https://pt.wikipedia.org/wiki/Maisons-Laffitte	https://it.wikipedia.org/wiki/Maisons-Laffitte	https://nl.wikipedia.org/wiki/Maisons-Laffitte		https://no.wikipedia.org/wiki/Maisons-Laffitte	https://sv.wikipedia.org/wiki/Maisons-Laffitte	https://cs.wikipedia.org/wiki/Maisons-Laffitte	https://ro.wikipedia.org/wiki/Maisons-Laffitte		https://hu.wikipedia.org/wiki/Maisons-Laffitte	https://sk.wikipedia.org/wiki/Maisons-Laffitte_(mesto)	https://sl.wikipedia.org/wiki/Maisons-Laffitte	https://sh.wikipedia.org/wiki/Maisons-Laffitte		48.965341	2.1782801	48.9351701	2.128326	48.947545	2.1423899	ChIJ43ZO2nlh5kcRID2MaMOCCwQ	None	Maisons-Laffitte	Maisons-Laffitte	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78600	78600	postal_code	78600 Maisons-Laffitte, France	locality,political	48.9469444444,2.14555555556	Мезон-Лаффит	Мезон-Лаффітт	Maisons-Laffitte	True	True	True	/wiki/Maisons-Laffitte	Maisons-Laffitte	None	None	1
